Basin_ID,Contour_ID,Height_min,Height_max,area (m2),Population,Land_use_1_value,Land_use_2_value
2,650,162.5,162.75,19361031.00,0,19361031.00,0
2,651,162.75,163,25140862.00,0,25140862.00,0
2,652,163,163.25,21587612.00,0,21587612.00,0
2,653,163.25,163.5,24460454.00,0,24460454.00,0
2,654,163.5,163.75,21786.59,0,21786.59,0
2,655,163.75,164,16168345.00,0,16168345.00,0
2,656,164,164.25,15876442.00,0,15876442.00,0
2,657,164.25,164.5,15538764.00,0,15538764.00,0
2,658,164.5,164.75,15385106.00,0,15385106.00,0
2,659,164.75,165,15688425.00,0,15688425.00,0
2,660,165,165.25,15742715.00,0,15742715.00,0
2,661,165.25,165.5,15509577.00,0,15509577.00,0
2,662,165.5,165.75,15716752.00,0,15716752.00,0
2,663,165.75,166,17981779.00,0,17981779.00,0
2,664,166,166.25,15909655.00,0,15909655.00,0
2,665,166.25,166.5,14832032.00,0,14832032.00,0
2,666,166.5,166.75,16041765.00,0,16041765.00,0
2,667,166.75,167,13849606.00,0,13849606.00,0
2,668,167,167.25,13403.13,0,13403.13,0
2,669,167.25,167.5,13719477.00,0,13719477.00,0
2,670,167.5,167.75,13478.92,0,13478.92,0
2,671,167.75,168,13187402.00,0,13187402.00,0
2,672,168,168.25,12734564.00,0,12734564.00,0
2,673,168.25,168.5,11862226.00,0,11862226.00,0
2,674,168.5,168.75,14942366.00,0,14942366.00,0
2,675,168.75,169,10741346.00,0,10741346.00,0
2,676,169,169.25,10468422.00,0,10468422.00,0
2,677,169.25,169.5,10112258.00,0,10112258.00,0
2,678,169.5,169.75,9808378.00,0,9808378.00,0
2,679,169.75,170,9580396.00,0,9580396.00,0
2,680,170,170.25,9520001.00,0,9520001.00,0
2,681,170.25,170.5,9359532.00,0,9359532.00,0
2,682,170.5,170.75,9182.41,0,9182.41,0
2,683,170.75,171,12314.38,0,12314.38,0
2,684,171,171.25,10825195.00,0,10825195.00,0
2,685,171.25,171.5,9131149.00,0,9131149.00,0
2,686,171.5,171.75,9312162.00,0,9312162.00,0
2,687,171.75,172,12603808.00,0,12603808.00,0
2,688,172,172.25,8444089.00,0,8444089.00,0
2,689,172.25,172.5,6712531.00,0,6712531.00,0
2,690,172.5,172.75,6579451.00,0,6579451.00,0
2,691,172.75,173,6429604.00,0,6429604.00,0
2,692,173,173.25,6316817.00,0,6316817.00,0
2,693,173.25,173.5,6244071.00,0,6244071.00,0
2,694,173.5,173.75,6170467.00,0,6170467.00,0
2,695,173.75,174,6088642.00,0,6088642.00,0
2,696,174,174.25,6016068.00,0,6016068.00,0
2,697,174.25,174.5,5935103.00,0,5935103.00,0
2,698,174.5,174.75,5822874.00,0,5822874.00,0
2,699,174.75,175,5759462.00,0,5759462.00,0
2,700,175,175.25,5786591.00,0,5786591.00,0
2,701,175.25,175.5,5765942.00,0,5765942.00,0
2,702,175.5,175.75,5661986.00,0,5661986.00,0
2,703,175.75,176,5537155.00,0,5537155.00,0
2,704,176,176.25,5542608.00,0,5542608.00,0
2,705,176.25,176.5,5504955.00,0,5504955.00,0
2,706,176.5,176.75,5412527.00,0,5412527.00,0
2,707,176.75,177,5325002.00,0,5325002.00,0
2,708,177,177.25,5191884.00,0,5191884.00,0
2,709,177.25,177.5,7737998.00,0,7737998.00,0
2,724,181,181.25,5082776.00,0,5082776.00,0
2,726,181.5,181.75,5018663.00,0,5018663.00,0
2,727,181.75,182,5103538.00,0,5103538.00,0
2,728,182,182.25,8894419.00,0,8894419.00,0
2,729,182.25,182.5,5333306.00,0,5333306.00,0
2,730,182.5,182.75,5103023.00,0,5103023.00,0
2,733,183.25,183.5,6691087.00,0,6691087.00,0
2,891,222.75,223,5065406.00,0,5065406.00,0
2,892,223,223.25,7916917.00,0,7916917.00,0
3,70,17.5,17.75,20146004.00,0,20146004.00,0
3,71,17.75,18,40052273.00,0,40052273.00,0
3,72,18,18.25,21612479.00,0,21612479.00,0
3,73,18.25,18.5,13504523.00,0,13504523.00,0
3,74,18.5,18.75,11129564.00,0,11129564.00,0
3,75,18.75,19,9870847.00,0,9870847.00,0
3,76,19,19.25,9671686.00,0,9671686.00,0
3,77,19.25,19.5,8981.46,0,8981.46,0
3,78,19.5,19.75,8626516.00,0,8626516.00,0
3,79,19.75,20,8844993.00,0,8844993.00,0
3,80,20,20.25,10258596.00,0,10258596.00,0
3,81,20.25,20.5,9557081.00,0,9557081.00,0
3,82,20.5,20.75,9433641.00,0,9433641.00,0
3,83,20.75,21,9618286.00,0,9618286.00,0
3,84,21,21.25,9958285.00,0,9958285.00,0
3,85,21.25,21.5,97748992.00,0,97748992.00,0
3,86,21.5,21.75,96635459.00,0,96635459.00,0
3,87,21.75,22,35273662.00,0,35273662.00,0
3,88,22,22.25,84616329.00,0,84616329.00,0
3,89,22.25,22.5,126970282.00,0,126970282.00,0
3,90,22.5,22.75,81867612.00,0,81867612.00,0
3,91,22.75,23,71218551.00,0,71218551.00,0
3,92,23,23.25,69607777.00,0,69607777.00,0
3,93,23.25,23.5,65953839.00,0,65953839.00,0
3,94,23.5,23.75,65583665.00,0,65583665.00,0
3,95,23.75,24,68183186.00,0,68183186.00,0
3,96,24,24.25,97377851.00,0,97377851.00,0
3,97,24.25,24.5,62964575.00,0,62964575.00,0
3,98,24.5,24.75,60028545.00,0,60028545.00,0
3,99,24.75,25,57919292.00,0,57919292.00,0
3,100,25,25.25,56668425.00,0,56668425.00,0
3,101,25.25,25.5,60579687.00,0,60579687.00,0
3,102,25.5,25.75,58215.92,0,58215.92,0
3,103,25.75,26,55565597.00,0,55565597.00,0
3,104,26,26.25,51164204.00,0,51164204.00,0
3,105,26.25,26.5,50130.07,0,50130.07,0
3,106,26.5,26.75,48687114.00,0,48687114.00,0
3,107,26.75,27,47615314.00,0,47615314.00,0
3,108,27,27.25,46003266.00,0,46003266.00,0
3,109,27.25,27.5,45429835.00,0,45429835.00,0
3,110,27.5,27.75,45878141.00,0,45878141.00,0
3,111,27.75,28,48464311.00,0,48464311.00,0
3,112,28,28.25,70242969.00,0,70242969.00,0
3,113,28.25,28.5,73824.67,0,73824.67,0
3,114,28.5,28.75,68289752.00,0,68289752.00,0
3,115,28.75,29,120030019.00,0,120030019.00,0
3,116,29,29.25,98016596.00,0,98016596.00,0
3,117,29.25,29.5,77911112.00,0,77911112.00,0
3,118,29.5,29.75,74432638.00,0,74432638.00,0
3,119,29.75,30,71917095.00,0,71917095.00,0
3,120,30,30.25,72903267.00,0,72903267.00,0
3,121,30.25,30.5,73286538.00,0,73286538.00,0
3,122,30.5,30.75,72276456.00,0,72276456.00,0
3,123,30.75,31,72006878.00,0,72006878.00,0
3,124,31,31.25,72730966.00,0,72730966.00,0
3,125,31.25,31.5,75303.4,0,75303.4,0
3,126,31.5,31.75,92621464.00,0,92621464.00,0
3,127,31.75,32,73066658.00,0,73066658.00,0
3,128,32,32.25,68962088.00,0,68962088.00,0
3,129,32.25,32.5,69315373.00,0,69315373.00,0
3,130,32.5,32.75,84419828.00,0,84419828.00,0
3,131,32.75,33,88266546.00,0,88266546.00,0
3,132,33,33.25,98571584.00,0,98571584.00,0
3,133,33.25,33.5,84494348.00,0,84494348.00,0
3,134,33.5,33.75,92915836.00,0,92915836.00,0
3,135,33.75,34,92554736.00,0,92554736.00,0
3,136,34,34.25,119232279.00,0,119232279.00,0
3,137,34.25,34.5,167609993.00,0,167609993.00,0
3,138,34.5,34.75,120773908.00,0,120773908.00,0
3,139,34.75,35,110879894.00,0,110879894.00,0
3,140,35,35.25,155600665.00,0,155600665.00,0
3,141,35.25,35.5,121615358.00,0,121615358.00,0
3,142,35.5,35.75,120574394.00,0,120574394.00,0
3,143,35.75,36,116553.78,0,116553.78,0
3,144,36,36.25,111908154.00,0,111908154.00,0
3,145,36.25,36.5,110281.33,0,110281.33,0
3,146,36.5,36.75,105704313.00,0,105704313.00,0
3,147,36.75,37,109115886.00,0,109115886.00,0
3,148,37,37.25,104193232.00,0,104193232.00,0
3,149,37.25,37.5,122933154.00,0,122933154.00,0
3,150,37.5,37.75,108099454.00,0,108099454.00,0
3,151,37.75,38,103220252.00,0,103220252.00,0
3,152,38,38.25,104973965.00,0,104973965.00,0
3,153,38.25,38.5,104492809.00,0,104492809.00,0
3,154,38.5,38.75,214560713.00,0,214560713.00,0
3,155,38.75,39,205723048.00,0,205723048.00,0
3,156,39,39.25,139725755.00,0,139725755.00,0
3,157,39.25,39.5,138580043.00,0,138580043.00,0
3,158,39.5,39.75,142104375.00,0,142104375.00,0
3,159,39.75,40,188611181.00,0,188611181.00,0
3,160,40,40.25,170239072.00,0,170239072.00,0
3,161,40.25,40.5,178930662.00,0,178930662.00,0
3,162,40.5,40.75,173573.7,0,173573.7,0
3,163,40.75,41,169708086.00,0,169708086.00,0
3,164,41,41.25,152202388.00,0,152202388.00,0
3,165,41.25,41.5,140082.23,0,140082.23,0
3,166,41.5,41.75,137541983.00,0,137541983.00,0
3,167,41.75,42,142155982.00,0,142155982.00,0
3,168,42,42.25,126985413.00,0,126985413.00,0
3,169,42.25,42.5,125747855.00,0,125747855.00,0
3,170,42.5,42.75,125814246.00,0,125814246.00,0
3,171,42.75,43,132873925.00,0,132873925.00,0
3,172,43,43.25,139952109.00,0,139952109.00,0
3,173,43.25,43.5,118483.38,0,118483.38,0
3,174,43.5,43.75,119292987.00,0,119292987.00,0
3,175,43.75,44,123214805.00,0,123214805.00,0
3,176,44,44.25,117518409.00,0,117518409.00,0
3,177,44.25,44.5,114697851.00,0,114697851.00,0
3,178,44.5,44.75,113295369.00,0,113295369.00,0
3,179,44.75,45,113358.48,0,113358.48,0
3,180,45,45.25,112493433.00,0,112493433.00,0
3,181,45.25,45.5,137123332.00,0,137123332.00,0
3,182,45.5,45.75,121811661.00,0,121811661.00,0
3,183,45.75,46,120814868.00,0,120814868.00,0
3,184,46,46.25,119317022.00,0,119317022.00,0
3,185,46.25,46.5,121271739.00,0,121271739.00,0
3,186,46.5,46.75,116958978.00,0,116958978.00,0
3,187,46.75,47,117463014.00,0,117463014.00,0
3,188,47,47.25,122479709.00,0,122479709.00,0
3,189,47.25,47.5,124642.76,0,124642.76,0
3,190,47.5,47.75,128886744.00,0,128886744.00,0
3,191,47.75,48,118465.84,0,118465.84,0
3,192,48,48.25,117674196.00,0,117674196.00,0
3,193,48.25,48.5,113500805.00,0,113500805.00,0
3,194,48.5,48.75,120641862.00,0,120641862.00,0
3,195,48.75,49,119982274.00,0,119982274.00,0
3,196,49,49.25,119050986.00,0,119050986.00,0
3,197,49.25,49.5,119987289.00,0,119987289.00,0
3,198,49.5,49.75,115778116.00,0,115778116.00,0
3,199,49.75,50,160241561.00,0,160241561.00,0
3,200,50,50.25,125603458.00,0,125603458.00,0
3,201,50.25,50.5,131530268.00,0,131530268.00,0
3,202,50.5,50.75,132140699.00,0,132140699.00,0
3,203,50.75,51,144857583.00,0,144857583.00,0
3,204,51,51.25,136962152.00,0,136962152.00,0
3,205,51.25,51.5,132672915.00,0,132672915.00,0
3,206,51.5,51.75,126391495.00,0,126391495.00,0
3,207,51.75,52,124704137.00,0,124704137.00,0
3,208,52,52.25,126387954.00,0,126387954.00,0
3,209,52.25,52.5,124516523.00,0,124516523.00,0
3,210,52.5,52.75,125852.8,0,125852.8,0
3,211,52.75,53,138474087.00,0,138474087.00,0
3,212,53,53.25,230173042.00,0,230173042.00,0
3,213,53.25,53.5,153458327.00,0,153458327.00,0
3,214,53.5,53.75,226852.76,0,226852.76,0
3,215,53.75,54,241267622.00,0,241267622.00,0
3,216,54,54.25,181612014.00,0,181612014.00,0
3,217,54.25,54.5,180439089.00,0,180439089.00,0
3,218,54.5,54.75,167555556.00,0,167555556.00,0
3,219,54.75,55,169102563.00,0,169102563.00,0
3,220,55,55.25,162591534.00,0,162591534.00,0
3,221,55.25,55.5,158708405.00,0,158708405.00,0
3,222,55.5,55.75,158326.77,0,158326.77,0
3,223,55.75,56,162646215.00,0,162646215.00,0
3,224,56,56.25,159379377.00,0,159379377.00,0
3,225,56.25,56.5,159553033.00,0,159553033.00,0
3,226,56.5,56.75,156397298.00,0,156397298.00,0
3,227,56.75,57,160977447.00,0,160977447.00,0
3,228,57,57.25,156942937.00,0,156942937.00,0
3,229,57.25,57.5,165671925.00,0,165671925.00,0
3,230,57.5,57.75,165304505.00,0,165304505.00,0
3,231,57.75,58,166832121.00,0,166832121.00,0
3,232,58,58.25,172624.9,0,172624.9,0
3,233,58.25,58.5,172800996.00,0,172800996.00,0
3,234,58.5,58.75,172188042.00,0,172188042.00,0
3,235,58.75,59,171232203.00,0,171232203.00,0
3,236,59,59.25,179273955.00,0,179273955.00,0
3,237,59.25,59.5,168944611.00,0,168944611.00,0
3,238,59.5,59.75,166971.3,0,166971.3,0
3,239,59.75,60,163558317.00,0,163558317.00,0
3,240,60,60.25,159943.6,0,159943.6,0
3,241,60.25,60.5,163814978.00,0,163814978.00,0
3,242,60.5,60.75,167729866.00,0,167729866.00,0
3,243,60.75,61,261744103.00,0,261744103.00,0
3,244,61,61.25,184045286.00,0,184045286.00,0
3,245,61.25,61.5,175550.71,0,175550.71,0
3,246,61.5,61.75,174536745.00,0,174536745.00,0
3,247,61.75,62,171345105.00,0,171345105.00,0
3,248,62,62.25,176590729.00,0,176590729.00,0
3,249,62.25,62.5,181748316.00,0,181748316.00,0
3,250,62.5,62.75,179512352.00,0,179512352.00,0
3,251,62.75,63,181606763.00,0,181606763.00,0
3,252,63,63.25,178825142.00,0,178825142.00,0
3,253,63.25,63.5,176007355.00,0,176007355.00,0
3,254,63.5,63.75,177194099.00,0,177194099.00,0
3,255,63.75,64,176138766.00,0,176138766.00,0
3,256,64,64.25,278965292.00,0,278965292.00,0
3,257,64.25,64.5,206176208.00,0,206176208.00,0
3,258,64.5,64.75,193378777.00,0,193378777.00,0
3,259,64.75,65,192239238.00,0,192239238.00,0
3,260,65,65.25,193970974.00,0,193970974.00,0
3,261,65.25,65.5,194257244.00,0,194257244.00,0
3,262,65.5,65.75,199944542.00,0,199944542.00,0
3,263,65.75,66,203094.3,0,203094.3,0
3,264,66,66.25,193073255.00,0,193073255.00,0
3,265,66.25,66.5,206712983.00,0,206712983.00,0
3,266,66.5,66.75,209249.37,0,209249.37,0
3,267,66.75,67,207487155.00,0,207487155.00,0
3,268,67,67.25,198726565.00,0,198726565.00,0
3,269,67.25,67.5,192474609.00,0,192474609.00,0
3,270,67.5,67.75,193574712.00,0,193574712.00,0
3,271,67.75,68,189754591.00,0,189754591.00,0
3,272,68,68.25,193035321.00,0,193035321.00,0
3,273,68.25,68.5,194977986.00,0,194977986.00,0
3,274,68.5,68.75,191687566.00,0,191687566.00,0
3,275,68.75,69,191393.9,0,191393.9,0
3,276,69,69.25,195321163.00,0,195321163.00,0
3,277,69.25,69.5,186012439.00,0,186012439.00,0
3,278,69.5,69.75,187326261.00,0,187326261.00,0
3,279,69.75,70,192248341.00,0,192248341.00,0
3,280,70,70.25,192367065.00,0,192367065.00,0
3,281,70.25,70.5,192864392.00,0,192864392.00,0
3,282,70.5,70.75,188966469.00,0,188966469.00,0
3,283,70.75,71,193000914.00,0,193000914.00,0
3,284,71,71.25,194157849.00,0,194157849.00,0
3,285,71.25,71.5,192081536.00,0,192081536.00,0
3,286,71.5,71.75,201786568.00,0,201786568.00,0
3,287,71.75,72,195836565.00,0,195836565.00,0
3,288,72,72.25,195377332.00,0,195377332.00,0
3,289,72.25,72.5,195709584.00,0,195709584.00,0
3,290,72.5,72.75,189343659.00,0,189343659.00,0
3,291,72.75,73,185984395.00,0,185984395.00,0
3,292,73,73.25,187425219.00,0,187425219.00,0
3,293,73.25,73.5,187513237.00,0,187513237.00,0
3,294,73.5,73.75,189152632.00,0,189152632.00,0
3,295,73.75,74,190513979.00,0,190513979.00,0
3,296,74,74.25,187261934.00,0,187261934.00,0
3,297,74.25,74.5,192518417.00,0,192518417.00,0
3,298,74.5,74.75,189738578.00,0,189738578.00,0
3,299,74.75,75,184037158.00,0,184037158.00,0
3,300,75,75.25,184496336.00,0,184496336.00,0
3,301,75.25,75.5,184981705.00,0,184981705.00,0
3,302,75.5,75.75,185231214.00,0,185231214.00,0
3,303,75.75,76,192844672.00,0,192844672.00,0
3,304,76,76.25,194349282.00,0,194349282.00,0
3,305,76.25,76.5,188027917.00,0,188027917.00,0
3,306,76.5,76.75,186743772.00,0,186743772.00,0
3,307,76.75,77,208402248.00,0,208402248.00,0
3,308,77,77.25,203788921.00,0,203788921.00,0
3,309,77.25,77.5,195876718.00,0,195876718.00,0
3,310,77.5,77.75,197476024.00,0,197476024.00,0
3,311,77.75,78,192758135.00,0,192758135.00,0
3,312,78,78.25,191165002.00,0,191165002.00,0
3,313,78.25,78.5,200955628.00,0,200955628.00,0
3,314,78.5,78.75,194087.35,0,194087.35,0
3,315,78.75,79,257914626.00,0,257914626.00,0
3,316,79,79.25,240952546.00,0,240952546.00,0
3,317,79.25,79.5,219250284.00,0,219250284.00,0
3,318,79.5,79.75,218033898.00,0,218033898.00,0
3,319,79.75,80,215880335.00,0,215880335.00,0
3,320,80,80.25,248721765.00,0,248721765.00,0
3,321,80.25,80.5,222851589.00,0,222851589.00,0
3,322,80.5,80.75,219237926.00,0,219237926.00,0
3,323,80.75,81,220247273.00,0,220247273.00,0
3,324,81,81.25,211156.44,0,211156.44,0
3,325,81.25,81.5,210631448.00,0,210631448.00,0
3,326,81.5,81.75,212324031.00,0,212324031.00,0
3,327,81.75,82,208720069.00,0,208720069.00,0
3,328,82,82.25,208725642.00,0,208725642.00,0
3,329,82.25,82.5,206539288.00,0,206539288.00,0
3,330,82.5,82.75,204685777.00,0,204685777.00,0
3,331,82.75,83,203263301.00,0,203263301.00,0
3,332,83,83.25,200566.76,0,200566.76,0
3,333,83.25,83.5,200879172.00,0,200879172.00,0
3,334,83.5,83.75,205701325.00,0,205701325.00,0
3,335,83.75,84,203776788.00,0,203776788.00,0
3,336,84,84.25,204442887.00,0,204442887.00,0
3,337,84.25,84.5,203451948.00,0,203451948.00,0
3,338,84.5,84.75,206651673.00,0,206651673.00,0
3,339,84.75,85,201863978.00,0,201863978.00,0
3,340,85,85.25,202232962.00,0,202232962.00,0
3,341,85.25,85.5,208412835.00,0,208412835.00,0
3,342,85.5,85.75,204654996.00,0,204654996.00,0
3,343,85.75,86,204659311.00,0,204659311.00,0
3,344,86,86.25,208525934.00,0,208525934.00,0
3,345,86.25,86.5,206024149.00,0,206024149.00,0
3,346,86.5,86.75,205424103.00,0,205424103.00,0
3,347,86.75,87,206824808.00,0,206824808.00,0
3,348,87,87.25,207355777.00,0,207355777.00,0
3,349,87.25,87.5,203752293.00,0,203752293.00,0
3,350,87.5,87.75,202881556.00,0,202881556.00,0
3,351,87.75,88,205881588.00,0,205881588.00,0
3,352,88,88.25,206252632.00,0,206252632.00,0
3,353,88.25,88.5,201419761.00,0,201419761.00,0
3,354,88.5,88.75,200903266.00,0,200903266.00,0
3,355,88.75,89,199036645.00,0,199036645.00,0
3,356,89,89.25,197599074.00,0,197599074.00,0
3,357,89.25,89.5,196764839.00,0,196764839.00,0
3,358,89.5,89.75,195238337.00,0,195238337.00,0
3,359,89.75,90,202967.58,0,202967.58,0
3,360,90,90.25,194608574.00,0,194608574.00,0
3,361,90.25,90.5,198722.21,0,198722.21,0
3,362,90.5,90.75,199231833.00,0,199231833.00,0
3,363,90.75,91,207009555.00,0,207009555.00,0
3,364,91,91.25,205203171.00,0,205203171.00,0
3,365,91.25,91.5,204219053.00,0,204219053.00,0
3,366,91.5,91.75,199566503.00,0,199566503.00,0
3,367,91.75,92,198505437.00,0,198505437.00,0
3,368,92,92.25,203536068.00,0,203536068.00,0
3,369,92.25,92.5,196717566.00,0,196717566.00,0
3,370,92.5,92.75,200562732.00,0,200562732.00,0
3,371,92.75,93,200782537.00,0,200782537.00,0
3,372,93,93.25,201890976.00,0,201890976.00,0
3,373,93.25,93.5,197392551.00,0,197392551.00,0
3,374,93.5,93.75,194725507.00,0,194725507.00,0
3,375,93.75,94,195540702.00,0,195540702.00,0
3,376,94,94.25,199467623.00,0,199467623.00,0
3,377,94.25,94.5,192731578.00,0,192731578.00,0
3,378,94.5,94.75,188079628.00,0,188079628.00,0
3,379,94.75,95,188249982.00,0,188249982.00,0
3,380,95,95.25,197136122.00,0,197136122.00,0
3,381,95.25,95.5,189097398.00,0,189097398.00,0
3,382,95.5,95.75,189478.09,0,189478.09,0
3,383,95.75,96,189672369.00,0,189672369.00,0
3,384,96,96.25,188410.16,0,188410.16,0
3,385,96.25,96.5,195419048.00,0,195419048.00,0
3,386,96.5,96.75,191703361.00,0,191703361.00,0
3,387,96.75,97,192718469.00,0,192718469.00,0
3,388,97,97.25,191480945.00,0,191480945.00,0
3,389,97.25,97.5,187263.22,0,187263.22,0
3,390,97.5,97.75,190172134.00,0,190172134.00,0
3,391,97.75,98,193463.08,0,193463.08,0
3,392,98,98.25,187438084.00,0,187438084.00,0
3,393,98.25,98.5,190831179.00,0,190831179.00,0
3,394,98.5,98.75,188516245.00,0,188516245.00,0
3,395,98.75,99,184524956.00,0,184524956.00,0
3,396,99,99.25,184240632.00,0,184240632.00,0
3,397,99.25,99.5,188871695.00,0,188871695.00,0
3,398,99.5,99.75,189613583.00,0,189613583.00,0
3,399,99.75,100,196097989.00,0,196097989.00,0
3,400,100,100.25,191370667.00,0,191370667.00,0
3,401,100.25,100.5,195207552.00,0,195207552.00,0
3,402,100.5,100.75,190642283.00,0,190642283.00,0
3,403,100.75,101,193560627.00,0,193560627.00,0
3,404,101,101.25,187750072.00,0,187750072.00,0
3,405,101.25,101.5,190532699.00,0,190532699.00,0
3,406,101.5,101.75,186605403.00,0,186605403.00,0
3,407,101.75,102,185544351.00,0,185544351.00,0
3,408,102,102.25,186256259.00,0,186256259.00,0
3,409,102.25,102.5,184073041.00,0,184073041.00,0
3,410,102.5,102.75,183655025.00,0,183655025.00,0
3,411,102.75,103,183740032.00,0,183740032.00,0
3,412,103,103.25,186839802.00,0,186839802.00,0
3,413,103.25,103.5,185347718.00,0,185347718.00,0
3,414,103.5,103.75,185614208.00,0,185614208.00,0
3,415,103.75,104,186569543.00,0,186569543.00,0
3,416,104,104.25,193389265.00,0,193389265.00,0
3,417,104.25,104.5,186964688.00,0,186964688.00,0
3,418,104.5,104.75,191235178.00,0,191235178.00,0
3,419,104.75,105,183330052.00,0,183330052.00,0
3,420,105,105.25,184055689.00,0,184055689.00,0
3,421,105.25,105.5,180458254.00,0,180458254.00,0
3,422,105.5,105.75,180399286.00,0,180399286.00,0
3,423,105.75,106,181663344.00,0,181663344.00,0
3,424,106,106.25,187550.03,0,187550.03,0
3,425,106.25,106.5,178150611.00,0,178150611.00,0
3,426,106.5,106.75,175824763.00,0,175824763.00,0
3,427,106.75,107,174030674.00,0,174030674.00,0
3,428,107,107.25,175789467.00,0,175789467.00,0
3,429,107.25,107.5,172535087.00,0,172535087.00,0
3,430,107.5,107.75,172475581.00,0,172475581.00,0
3,431,107.75,108,172914365.00,0,172914365.00,0
3,432,108,108.25,176157953.00,0,176157953.00,0
3,433,108.25,108.5,172450581.00,0,172450581.00,0
3,434,108.5,108.75,169742524.00,0,169742524.00,0
3,435,108.75,109,169114599.00,0,169114599.00,0
3,436,109,109.25,174753259.00,0,174753259.00,0
3,437,109.25,109.5,169666876.00,0,169666876.00,0
3,438,109.5,109.75,169107599.00,0,169107599.00,0
3,439,109.75,110,168974029.00,0,168974029.00,0
3,440,110,110.25,168809484.00,0,168809484.00,0
3,441,110.25,110.5,164130635.00,0,164130635.00,0
3,442,110.5,110.75,168241224.00,0,168241224.00,0
3,443,110.75,111,169514721.00,0,169514721.00,0
3,444,111,111.25,168914186.00,0,168914186.00,0
3,445,111.25,111.5,167036876.00,0,167036876.00,0
3,446,111.5,111.75,165040264.00,0,165040264.00,0
3,447,111.75,112,162353707.00,0,162353707.00,0
3,448,112,112.25,158526422.00,0,158526422.00,0
3,449,112.25,112.5,158834742.00,0,158834742.00,0
3,450,112.5,112.75,162554608.00,0,162554608.00,0
3,451,112.75,113,163791354.00,0,163791354.00,0
3,452,113,113.25,157756689.00,0,157756689.00,0
3,453,113.25,113.5,153985.41,0,153985.41,0
3,454,113.5,113.75,158210655.00,0,158210655.00,0
3,455,113.75,114,154404292.00,0,154404292.00,0
3,456,114,114.25,167128497.00,0,167128497.00,0
3,457,114.25,114.5,154621414.00,0,154621414.00,0
3,458,114.5,114.75,153455645.00,0,153455645.00,0
3,459,114.75,115,149091.99,0,149091.99,0
3,460,115,115.25,146237266.00,0,146237266.00,0
3,461,115.25,115.5,146658512.00,0,146658512.00,0
3,462,115.5,115.75,145400211.00,0,145400211.00,0
3,463,115.75,116,145177545.00,0,145177545.00,0
3,464,116,116.25,149835551.00,0,149835551.00,0
3,465,116.25,116.5,152065936.00,0,152065936.00,0
3,466,116.5,116.75,148602788.00,0,148602788.00,0
3,467,116.75,117,144384316.00,0,144384316.00,0
3,468,117,117.25,144192783.00,0,144192783.00,0
3,469,117.25,117.5,146255904.00,0,146255904.00,0
3,470,117.5,117.75,149052468.00,0,149052468.00,0
3,471,117.75,118,147723426.00,0,147723426.00,0
3,472,118,118.25,142892258.00,0,142892258.00,0
3,473,118.25,118.5,146901076.00,0,146901076.00,0
3,474,118.5,118.75,146738131.00,0,146738131.00,0
3,475,118.75,119,152152109.00,0,152152109.00,0
3,476,119,119.25,148043909.00,0,148043909.00,0
3,477,119.25,119.5,142569.33,0,142569.33,0
3,478,119.5,119.75,142849181.00,0,142849181.00,0
3,479,119.75,120,139608142.00,0,139608142.00,0
3,480,120,120.25,137318841.00,0,137318841.00,0
3,481,120.25,120.5,136011515.00,0,136011515.00,0
3,482,120.5,120.75,136077381.00,0,136077381.00,0
3,483,120.75,121,130856105.00,0,130856105.00,0
3,484,121,121.25,130638291.00,0,130638291.00,0
3,485,121.25,121.5,130666447.00,0,130666447.00,0
3,486,121.5,121.75,131603497.00,0,131603497.00,0
3,487,121.75,122,136135848.00,0,136135848.00,0
3,488,122,122.25,128815845.00,0,128815845.00,0
3,489,122.25,122.5,131054082.00,0,131054082.00,0
3,490,122.5,122.75,136208855.00,0,136208855.00,0
3,491,122.75,123,128562547.00,0,128562547.00,0
3,492,123,123.25,131461239.00,0,131461239.00,0
3,493,123.25,123.5,127821809.00,0,127821809.00,0
3,494,123.5,123.75,141822271.00,0,141822271.00,0
3,495,123.75,124,148984575.00,0,148984575.00,0
3,496,124,124.25,127463135.00,0,127463135.00,0
3,497,124.25,124.5,124060015.00,0,124060015.00,0
3,498,124.5,124.75,122528839.00,0,122528839.00,0
3,499,124.75,125,121081807.00,0,121081807.00,0
3,500,125,125.25,125007218.00,0,125007218.00,0
3,501,125.25,125.5,126483158.00,0,126483158.00,0
3,502,125.5,125.75,128308543.00,0,128308543.00,0
3,503,125.75,126,132812952.00,0,132812952.00,0
3,504,126,126.25,130581.3,0,130581.3,0
3,505,126.25,126.5,126527315.00,0,126527315.00,0
3,506,126.5,126.75,126112415.00,0,126112415.00,0
3,507,126.75,127,129383594.00,0,129383594.00,0
3,508,127,127.25,126660011.00,0,126660011.00,0
3,509,127.25,127.5,124846549.00,0,124846549.00,0
3,510,127.5,127.75,131301989.00,0,131301989.00,0
3,511,127.75,128,134120732.00,0,134120732.00,0
3,512,128,128.25,134264788.00,0,134264788.00,0
3,513,128.25,128.5,132788786.00,0,132788786.00,0
3,514,128.5,128.75,126493603.00,0,126493603.00,0
3,515,128.75,129,118950364.00,0,118950364.00,0
3,516,129,129.25,109187158.00,0,109187158.00,0
3,517,129.25,129.5,107018142.00,0,107018142.00,0
3,518,129.5,129.75,104776836.00,0,104776836.00,0
3,519,129.75,130,106658036.00,0,106658036.00,0
